split,date,entry_time,exit_time,entry_datetime,exit_datetime,entry_price,exit_price,direction,pnl_points,pnl_hkd,holding_bars,exit_reason,strategy_at_entry,regime_at_entry
train,20190103,134800,144800,2019-01-03 13:48:00,2019-01-03 14:48:00,24917.0,25029.0,1,110.0,5500.0,60,mr_exit,MR,RANGE
train,20190104,110700,145700,2019-01-04 11:07:00,2019-01-04 14:57:00,25423.0,25544.0,1,119.0,5950.0,170,take_profit,ORB,TREND
train,20190104,145800,160400,2019-01-04 14:58:00,2019-01-04 16:04:00,25560.0,25645.0,-1,-87.0,-4350.0,66,stop_loss,MR,RANGE
train,20190104,160500,162900,2019-01-04 16:05:00,2019-01-04 16:29:00,25635.0,25605.0,-1,28.0,1400.0,24,session_end,MR,RANGE
train,20190107,112000,162900,2019-01-07 11:20:00,2019-01-07 16:29:00,25792.0,25848.0,1,54.0,2700.0,249,session_end,MR,RANGE
train,20190109,103700,143900,2019-01-09 10:37:00,2019-01-09 14:39:00,26556.0,26474.0,1,-84.0,-4200.0,182,stop_loss,ORB,TREND
train,20190109,144000,162900,2019-01-09 14:40:00,2019-01-09 16:29:00,26458.0,26506.0,1,46.0,2300.0,109,session_end,ORB,TREND
train,20190110,112600,114900,2019-01-10 11:26:00,2019-01-10 11:49:00,26499.0,26594.0,-1,-97.0,-4850.0,23,stop_loss,MR,RANGE
train,20190110,115000,131600,2019-01-10 11:50:00,2019-01-10 13:16:00,26587.0,26498.0,1,-91.0,-4550.0,26,stop_loss,ORB,TREND
train,20190110,140100,144100,2019-01-10 14:01:00,2019-01-10 14:41:00,26561.0,26437.0,-1,122.0,6100.0,40,take_profit,MR,RANGE
train,20190111,150000,162900,2019-01-11 15:00:00,2019-01-11 16:29:00,26691.0,26689.0,-1,0.0,0.0,89,session_end,MR,RANGE
train,20190114,101700,110600,2019-01-14 10:17:00,2019-01-14 11:06:00,26315.0,26174.0,-1,139.0,6950.0,49,take_profit,ORB,TREND
train,20190114,133600,162900,2019-01-14 13:36:00,2019-01-14 16:29:00,26252.0,26301.0,1,47.0,2350.0,173,session_end,MR,RANGE
train,20190115,110200,131000,2019-01-15 11:02:00,2019-01-15 13:10:00,26785.0,26691.0,1,-96.0,-4800.0,68,stop_loss,ORB,TREND
train,20190115,135700,162900,2019-01-15 13:57:00,2019-01-15 16:29:00,26790.0,26756.0,-1,32.0,1600.0,152,session_end,MR,RANGE
train,20190116,130800,135700,2019-01-16 13:08:00,2019-01-16 13:57:00,26821.0,26914.0,-1,-95.0,-4750.0,49,stop_loss,MR,RANGE
train,20190116,135800,162900,2019-01-16 13:58:00,2019-01-16 16:29:00,26893.0,26880.0,-1,11.0,550.0,151,session_end,MR,RANGE
train,20190117,161700,162900,2019-01-17 16:17:00,2019-01-17 16:29:00,26746.0,26770.0,1,22.0,1100.0,12,session_end,MR,RANGE
train,20190118,135800,151700,2019-01-18 13:58:00,2019-01-18 15:17:00,27088.0,27055.0,-1,31.0,1550.0,79,mr_exit,MR,RANGE
train,20190118,155100,162900,2019-01-18 15:51:00,2019-01-18 16:29:00,27088.0,27105.0,-1,-19.0,-950.0,38,session_end,MR,RANGE
train,20190121,140400,143100,2019-01-21 14:04:00,2019-01-21 14:31:00,27126.0,27184.0,1,56.0,2800.0,27,mr_exit,MR,RANGE
train,20190121,162800,162900,2019-01-21 16:28:00,2019-01-21 16:29:00,27213.0,27222.0,-1,-11.0,-550.0,1,session_end,MR,RANGE
train,20190122,113600,130100,2019-01-22 11:36:00,2019-01-22 13:01:00,26978.0,26881.0,1,-99.0,-4950.0,25,stop_loss,MR,RANGE
train,20190122,130200,161200,2019-01-22 13:02:00,2019-01-22 16:12:00,26875.0,26995.0,1,118.0,5900.0,190,take_profit,MR,RANGE
train,20190123,151500,162900,2019-01-23 15:15:00,2019-01-23 16:29:00,26987.0,26985.0,1,-4.0,-200.0,74,session_end,MR,RANGE
train,20190124,134000,162900,2019-01-24 13:40:00,2019-01-24 16:29:00,27071.0,27088.0,-1,-19.0,-950.0,169,session_end,MR,RANGE
train,20190125,114100,162900,2019-01-25 11:41:00,2019-01-25 16:29:00,27546.0,27593.0,-1,-49.0,-2450.0,228,session_end,MR,RANGE
train,20190128,111400,134900,2019-01-28 11:14:00,2019-01-28 13:49:00,27634.0,27522.0,1,-114.0,-5700.0,95,stop_loss,MR,RANGE
train,20190128,135000,162900,2019-01-28 13:50:00,2019-01-28 16:29:00,27533.0,27554.0,-1,-23.0,-1150.0,159,session_end,ORB,TREND
train,20190129,133000,162900,2019-01-29 13:30:00,2019-01-29 16:29:00,27518.0,27576.0,-1,-60.0,-3000.0,179,session_end,MR,RANGE
train,20190130,112100,135300,2019-01-30 11:21:00,2019-01-30 13:53:00,27600.0,27494.0,-1,104.0,5200.0,92,mr_exit,MR,RANGE
train,20190130,151400,160700,2019-01-30 15:14:00,2019-01-30 16:07:00,27536.0,27620.0,-1,-86.0,-4300.0,53,stop_loss,MR,RANGE
train,20190130,160800,162900,2019-01-30 16:08:00,2019-01-30 16:29:00,27612.0,27639.0,-1,-29.0,-1450.0,21,session_end,MR,RANGE
train,20190131,111600,132900,2019-01-31 11:16:00,2019-01-31 13:29:00,27956.0,27869.0,1,-89.0,-4450.0,73,stop_loss,ORB,TREND
train,20190131,134600,141200,2019-01-31 13:46:00,2019-01-31 14:12:00,27916.0,27860.0,-1,54.0,2700.0,26,mr_exit,MR,RANGE
train,20190131,144700,162100,2019-01-31 14:47:00,2019-01-31 16:21:00,27915.0,28005.0,-1,-92.0,-4600.0,94,stop_loss,MR,RANGE
train,20190201,114200,130200,2019-02-01 11:42:00,2019-02-01 13:02:00,27864.0,27753.0,1,-113.0,-5650.0,20,stop_loss,MR,RANGE
train,20190201,130300,154500,2019-02-01 13:03:00,2019-02-01 15:45:00,27759.0,27887.0,1,126.0,6300.0,162,take_profit,MR,RANGE
train,20190201,160600,162900,2019-02-01 16:06:00,2019-02-01 16:29:00,27837.0,27861.0,1,22.0,1100.0,23,session_end,MR,RANGE
train,20190208,110600,134700,2019-02-08 11:06:00,2019-02-08 13:47:00,27729.0,27851.0,1,120.0,6000.0,101,take_profit,ORB,TREND
train,20190208,134800,150700,2019-02-08 13:48:00,2019-02-08 15:07:00,27843.0,27925.0,-1,-84.0,-4200.0,79,stop_loss,MR,RANGE
train,20190208,150800,162900,2019-02-08 15:08:00,2019-02-08 16:29:00,27909.0,27954.0,-1,-47.0,-2350.0,81,session_end,MR,RANGE
train,20190211,134400,143100,2019-02-11 13:44:00,2019-02-11 14:31:00,27929.0,28028.0,-1,-101.0,-5050.0,47,stop_loss,MR,RANGE
train,20190211,143200,160800,2019-02-11 14:32:00,2019-02-11 16:08:00,28011.0,28097.0,-1,-88.0,-4400.0,96,stop_loss,MR,RANGE
train,20190211,160900,162900,2019-02-11 16:09:00,2019-02-11 16:29:00,28097.0,28140.0,-1,-45.0,-2250.0,20,session_end,MR,RANGE
train,20190212,140900,162900,2019-02-12 14:09:00,2019-02-12 16:29:00,28131.0,28119.0,-1,10.0,500.0,140,session_end,MR,RANGE
train,20190213,111600,133100,2019-02-13 11:16:00,2019-02-13 13:31:00,28350.0,28435.0,-1,-87.0,-4350.0,75,stop_loss,MR,RANGE
train,20190213,133200,162900,2019-02-13 13:32:00,2019-02-13 16:29:00,28428.0,28402.0,-1,24.0,1200.0,177,session_end,MR,RANGE
train,20190214,142700,160800,2019-02-14 14:27:00,2019-02-14 16:08:00,28426.0,28340.0,-1,84.0,4200.0,101,mr_exit,MR,RANGE
train,20190215,115800,143400,2019-02-15 11:58:00,2019-02-15 14:34:00,27908.0,27826.0,1,-84.0,-4200.0,96,stop_loss,MR,RANGE
train,20190215,143500,162900,2019-02-15 14:35:00,2019-02-15 16:29:00,27839.0,27854.0,1,13.0,650.0,114,session_end,MR,RANGE
train,20190218,134400,153600,2019-02-18 13:44:00,2019-02-18 15:36:00,28350.0,28303.0,-1,45.0,2250.0,112,mr_exit,MR,RANGE
train,20190219,130600,162900,2019-02-19 13:06:00,2019-02-19 16:29:00,28218.0,28158.0,-1,58.0,2900.0,203,session_end,ORB,TREND
train,20190220,160600,162900,2019-02-20 16:06:00,2019-02-20 16:29:00,28483.0,28505.0,-1,-24.0,-1200.0,23,session_end,MR,RANGE
train,20190221,114000,140000,2019-02-21 11:40:00,2019-02-21 14:00:00,28721.0,28599.0,-1,120.0,6000.0,80,take_profit,MR,RANGE
train,20190222,133700,143000,2019-02-22 13:37:00,2019-02-22 14:30:00,28595.0,28682.0,-1,-89.0,-4450.0,53,stop_loss,MR,RANGE
train,20190222,143100,155000,2019-02-22 14:31:00,2019-02-22 15:50:00,28696.0,28789.0,-1,-95.0,-4750.0,79,stop_loss,MR,RANGE
train,20190222,155100,162000,2019-02-22 15:51:00,2019-02-22 16:20:00,28777.0,28860.0,-1,-85.0,-4250.0,29,stop_loss,MR,RANGE
train,20190225,143600,161000,2019-02-25 14:36:00,2019-02-25 16:10:00,28979.0,28900.0,-1,77.0,3850.0,94,mr_exit,MR,RANGE
train,20190226,133700,162900,2019-02-26 13:37:00,2019-02-26 16:29:00,28786.0,28722.0,1,-66.0,-3300.0,172,session_end,MR,RANGE
train,20190227,132600,141800,2019-02-27 13:26:00,2019-02-27 14:18:00,29013.0,28921.0,-1,90.0,4500.0,52,mr_exit,MR,RANGE
train,20190227,142100,142400,2019-02-27 14:21:00,2019-02-27 14:24:00,28852.0,28766.0,1,-88.0,-4400.0,3,stop_loss,MR,RANGE
train,20190227,142500,144000,2019-02-27 14:25:00,2019-02-27 14:40:00,28796.0,28691.0,1,-107.0,-5350.0,15,stop_loss,MR,RANGE
train,20190228,140000,150200,2019-02-28 14:00:00,2019-02-28 15:02:00,28702.0,28609.0,1,-95.0,-4750.0,62,stop_loss,MR,RANGE
train,20190228,150300,162900,2019-02-28 15:03:00,2019-02-28 16:29:00,28600.0,28692.0,1,90.0,4500.0,86,session_end,MR,RANGE
train,20190301,154900,161900,2019-03-01 15:49:00,2019-03-01 16:19:00,28772.0,28745.0,-1,25.0,1250.0,30,mr_exit,MR,RANGE
train,20190304,111400,113500,2019-03-04 11:14:00,2019-03-04 11:35:00,28887.0,28999.0,-1,-114.0,-5700.0,21,stop_loss,MR,RANGE
train,20190304,113600,114500,2019-03-04 11:36:00,2019-03-04 11:45:00,28993.0,29091.0,-1,-100.0,-5000.0,9,stop_loss,MR,RANGE
train,20190305,132800,162900,2019-03-05 13:28:00,2019-03-05 16:29:00,28915.0,28905.0,-1,8.0,400.0,181,session_end,MR,RANGE
train,20190306,131900,140200,2019-03-06 13:19:00,2019-03-06 14:02:00,29039.0,28999.0,-1,38.0,1900.0,43,mr_exit,MR,RANGE
train,20190306,160800,162900,2019-03-06 16:08:00,2019-03-06 16:29:00,29030.0,29035.0,-1,-7.0,-350.0,21,session_end,MR,RANGE
train,20190307,132300,160400,2019-03-07 13:23:00,2019-03-07 16:04:00,28839.0,28745.0,1,-96.0,-4800.0,161,stop_loss,MR,RANGE
train,20190307,160500,162900,2019-03-07 16:05:00,2019-03-07 16:29:00,28756.0,28732.0,1,-26.0,-1300.0,24,session_end,MR,RANGE
train,20190308,135300,151600,2019-03-08 13:53:00,2019-03-08 15:16:00,28305.0,28223.0,1,-84.0,-4200.0,83,stop_loss,MR,RANGE
train,20190308,151700,162900,2019-03-08 15:17:00,2019-03-08 16:29:00,28217.0,28242.0,1,23.0,1150.0,72,session_end,MR,RANGE
train,20190311,130900,162900,2019-03-11 13:09:00,2019-03-11 16:29:00,28449.0,28489.0,-1,-42.0,-2100.0,200,session_end,MR,RANGE
train,20190312,131000,135300,2019-03-12 13:10:00,2019-03-12 13:53:00,28938.0,28852.0,-1,84.0,4200.0,43,mr_exit,MR,RANGE
train,20190312,152100,162900,2019-03-12 15:21:00,2019-03-12 16:29:00,28955.0,28917.0,-1,36.0,1800.0,68,session_end,MR,RANGE
train,20190313,130400,133000,2019-03-13 13:04:00,2019-03-13 13:30:00,28735.0,28824.0,1,87.0,4350.0,26,mr_exit,MR,RANGE
train,20190314,112800,113400,2019-03-14 11:28:00,2019-03-14 11:34:00,28820.0,28736.0,1,-86.0,-4300.0,6,stop_loss,MR,RANGE
train,20190314,113500,115100,2019-03-14 11:35:00,2019-03-14 11:51:00,28728.0,28848.0,1,118.0,5900.0,16,take_profit,MR,RANGE
train,20190314,144000,153000,2019-03-14 14:40:00,2019-03-14 15:30:00,28770.0,28844.0,1,72.0,3600.0,50,mr_exit,MR,RANGE
train,20190315,103700,110100,2019-03-15 10:37:00,2019-03-15 11:01:00,29086.0,29231.0,1,143.0,7150.0,24,take_profit,ORB,TREND
train,20190315,110200,112000,2019-03-15 11:02:00,2019-03-15 11:20:00,29229.0,29124.0,1,-107.0,-5350.0,18,stop_loss,ORB,TREND
train,20190315,143200,160400,2019-03-15 14:32:00,2019-03-15 16:04:00,29129.0,29056.0,-1,71.0,3550.0,92,mr_exit,MR,RANGE
train,20190318,132600,152800,2019-03-18 13:26:00,2019-03-18 15:28:00,29285.0,29392.0,-1,-109.0,-5450.0,122,stop_loss,MR,RANGE
train,20190318,152900,162900,2019-03-18 15:29:00,2019-03-18 16:29:00,29379.0,29393.0,-1,-16.0,-800.0,60,session_end,MR,RANGE
train,20190319,113800,132800,2019-03-19 11:38:00,2019-03-19 13:28:00,29363.0,29415.0,1,50.0,2500.0,50,mr_exit,MR,RANGE
train,20190319,134800,143600,2019-03-19 13:48:00,2019-03-19 14:36:00,29354.0,29408.0,1,52.0,2600.0,48,mr_exit,MR,RANGE
train,20190319,160300,162900,2019-03-19 16:03:00,2019-03-19 16:29:00,29517.0,29493.0,-1,22.0,1100.0,26,session_end,MR,RANGE
train,20190320,110800,112000,2019-03-20 11:08:00,2019-03-20 11:20:00,29429.0,29334.0,1,-97.0,-4850.0,12,stop_loss,ORB,TREND
train,20190321,135800,144400,2019-03-21 13:58:00,2019-03-21 14:44:00,29370.0,29264.0,1,-108.0,-5400.0,46,stop_loss,MR,RANGE
train,20190321,144500,145300,2019-03-21 14:45:00,2019-03-21 14:53:00,29283.0,29173.0,1,-112.0,-5600.0,8,stop_loss,MR,RANGE
train,20190322,105300,112200,2019-03-22 10:53:00,2019-03-22 11:22:00,28982.0,28858.0,-1,122.0,6100.0,29,take_profit,ORB,TREND
train,20190322,112300,130100,2019-03-22 11:23:00,2019-03-22 13:01:00,28841.0,28926.0,-1,-87.0,-4350.0,38,stop_loss,ORB,TREND
train,20190322,143600,151600,2019-03-22 14:36:00,2019-03-22 15:16:00,28957.0,29040.0,1,81.0,4050.0,40,mr_exit,MR,RANGE
train,20190325,155200,162900,2019-03-25 15:52:00,2019-03-25 16:29:00,28475.0,28531.0,1,54.0,2700.0,37,session_end,MR,RANGE
train,20190326,112100,135800,2019-03-26 11:21:00,2019-03-26 13:58:00,28544.0,28461.0,1,-85.0,-4250.0,97,stop_loss,MR,RANGE
train,20190326,135900,162900,2019-03-26 13:59:00,2019-03-26 16:29:00,28456.0,28537.0,1,79.0,3950.0,150,session_end,MR,RANGE
train,20190327,130800,162800,2019-03-27 13:08:00,2019-03-27 16:28:00,28748.0,28686.0,-1,60.0,3000.0,200,mr_exit,MR,RANGE
train,20190328,115800,155400,2019-03-28 11:58:00,2019-03-28 15:54:00,28787.0,28732.0,-1,53.0,2650.0,176,mr_exit,MR,RANGE
train,20190328,155500,162900,2019-03-28 15:55:00,2019-03-28 16:29:00,28720.0,28771.0,1,49.0,2450.0,34,session_end,ORB,TREND
train,20190329,110000,161000,2019-03-29 11:00:00,2019-03-29 16:10:00,29052.0,29176.0,1,122.0,6100.0,250,take_profit,ORB,TREND
train,20190329,161100,162900,2019-03-29 16:11:00,2019-03-29 16:29:00,29152.0,29075.0,-1,75.0,3750.0,18,session_end,MR,RANGE
train,20190401,143500,162900,2019-04-01 14:35:00,2019-04-01 16:29:00,29600.0,29591.0,-1,7.0,350.0,114,session_end,MR,RANGE
train,20190402,155700,162900,2019-04-02 15:57:00,2019-04-02 16:29:00,29686.0,29727.0,-1,-43.0,-2150.0,32,session_end,MR,RANGE
train,20190403,130700,135600,2019-04-03 13:07:00,2019-04-03 13:56:00,29991.0,29923.0,-1,66.0,3300.0,49,mr_exit,MR,RANGE
train,20190403,142400,162900,2019-04-03 14:24:00,2019-04-03 16:29:00,29980.0,29960.0,-1,18.0,900.0,125,session_end,MR,RANGE
train,20190404,111400,153200,2019-04-04 11:14:00,2019-04-04 15:32:00,29829.0,29953.0,1,122.0,6100.0,198,take_profit,MR,RANGE
train,20190408,130600,143600,2019-04-08 13:06:00,2019-04-08 14:36:00,30041.0,30088.0,1,45.0,2250.0,90,mr_exit,MR,RANGE
train,20190409,110100,132200,2019-04-09 11:01:00,2019-04-09 13:22:00,30255.0,30170.0,1,-87.0,-4350.0,81,stop_loss,ORB,TREND
train,20190409,134100,141400,2019-04-09 13:41:00,2019-04-09 14:14:00,30217.0,30170.0,-1,45.0,2250.0,33,mr_exit,MR,RANGE
train,20190409,160900,162900,2019-04-09 16:09:00,2019-04-09 16:29:00,30220.0,30210.0,-1,8.0,400.0,20,session_end,MR,RANGE
train,20190410,131400,162900,2019-04-10 13:14:00,2019-04-10 16:29:00,30128.0,30125.0,-1,1.0,50.0,195,session_end,MR,RANGE
train,20190411,103000,104900,2019-04-11 10:30:00,2019-04-11 10:49:00,29878.0,29971.0,-1,-95.0,-4750.0,19,stop_loss,ORB,TREND
train,20190411,130400,162900,2019-04-11 13:04:00,2019-04-11 16:29:00,29856.0,29844.0,1,-14.0,-700.0,205,session_end,MR,RANGE
train,20190412,134600,142000,2019-04-12 13:46:00,2019-04-12 14:20:00,29754.0,29783.0,1,27.0,1350.0,34,mr_exit,MR,RANGE
train,20190412,153800,160700,2019-04-12 15:38:00,2019-04-12 16:07:00,29873.0,29987.0,-1,-116.0,-5800.0,29,stop_loss,MR,RANGE
train,20190412,160800,162900,2019-04-12 16:08:00,2019-04-12 16:29:00,29956.0,29952.0,1,-6.0,-300.0,21,session_end,ORB,TREND
train,20190415,112800,113400,2019-04-15 11:28:00,2019-04-15 11:34:00,30176.0,30092.0,1,-86.0,-4300.0,6,stop_loss,MR,RANGE
train,20190415,113500,135100,2019-04-15 11:35:00,2019-04-15 13:51:00,30114.0,30022.0,1,-94.0,-4700.0,76,stop_loss,MR,RANGE
train,20190415,135200,145200,2019-04-15 13:52:00,2019-04-15 14:52:00,30015.0,29926.0,1,-91.0,-4550.0,60,stop_loss,MR,RANGE
train,20190416,130000,154900,2019-04-16 13:00:00,2019-04-16 15:49:00,30050.0,30170.0,1,118.0,5900.0,169,take_profit,ORB,TREND
train,20190416,155000,162900,2019-04-16 15:50:00,2019-04-16 16:29:00,30157.0,30127.0,-1,28.0,1400.0,39,session_end,MR,RANGE
train,20190418,113400,142200,2019-04-18 11:34:00,2019-04-18 14:22:00,29920.0,29997.0,1,75.0,3750.0,108,mr_exit,MR,RANGE
train,20190418,143400,162900,2019-04-18 14:34:00,2019-04-18 16:29:00,29959.0,29945.0,1,-16.0,-800.0,115,session_end,MR,RANGE
train,20190423,115100,134700,2019-04-23 11:51:00,2019-04-23 13:47:00,29973.0,30060.0,-1,-89.0,-4450.0,56,stop_loss,MR,RANGE
train,20190423,134800,150300,2019-04-23 13:48:00,2019-04-23 15:03:00,30046.0,29930.0,-1,114.0,5700.0,75,mr_exit,MR,RANGE
train,20190423,161600,162900,2019-04-23 16:16:00,2019-04-23 16:29:00,29954.0,29959.0,1,3.0,150.0,13,session_end,ORB,TREND
train,20190424,102700,112200,2019-04-24 10:27:00,2019-04-24 11:22:00,29836.0,29712.0,-1,122.0,6100.0,55,take_profit,ORB,TREND
train,20190424,151700,162900,2019-04-24 15:17:00,2019-04-24 16:29:00,29787.0,29757.0,1,-32.0,-1600.0,72,session_end,MR,RANGE
train,20190425,130600,135500,2019-04-25 13:06:00,2019-04-25 13:55:00,29798.0,29743.0,-1,53.0,2650.0,49,mr_exit,MR,RANGE
train,20190425,142000,150400,2019-04-25 14:20:00,2019-04-25 15:04:00,29704.0,29617.0,1,-89.0,-4450.0,44,stop_loss,MR,RANGE
train,20190425,151100,162900,2019-04-25 15:11:00,2019-04-25 16:29:00,29558.0,29524.0,-1,32.0,1600.0,78,session_end,ORB,TREND
train,20190426,132700,135400,2019-04-26 13:27:00,2019-04-26 13:54:00,29654.0,29595.0,-1,57.0,2850.0,27,mr_exit,MR,RANGE
train,20190429,114600,162900,2019-04-29 11:46:00,2019-04-29 16:29:00,29654.0,29667.0,1,11.0,550.0,223,session_end,ORB,TREND
train,20190430,155000,160900,2019-04-30 15:50:00,2019-04-30 16:09:00,29446.0,29491.0,1,43.0,2150.0,19,mr_exit,MR,RANGE
train,20190502,112400,145600,2019-05-02 11:24:00,2019-05-02 14:56:00,29636.0,29729.0,-1,-95.0,-4750.0,152,stop_loss,MR,RANGE
train,20190502,145700,162900,2019-05-02 14:57:00,2019-05-02 16:29:00,29729.0,29653.0,1,-78.0,-3900.0,92,session_end,ORB,TREND
train,20190503,110500,130100,2019-05-03 11:05:00,2019-05-03 13:01:00,29621.0,29772.0,1,149.0,7450.0,56,take_profit,ORB,TREND
train,20190503,131100,162900,2019-05-03 13:11:00,2019-05-03 16:29:00,29762.0,29868.0,1,104.0,5200.0,198,session_end,ORB,TREND
train,20190506,103400,104600,2019-05-06 10:34:00,2019-05-06 10:46:00,28872.0,28744.0,-1,126.0,6300.0,12,take_profit,ORB,TREND
train,20190506,104700,110200,2019-05-06 10:47:00,2019-05-06 11:02:00,28711.0,28840.0,-1,-131.0,-6550.0,15,stop_loss,ORB,TREND
train,20190506,140300,152200,2019-05-06 14:03:00,2019-05-06 15:22:00,28840.0,28929.0,1,87.0,4350.0,79,mr_exit,MR,RANGE
train,20190507,112200,131400,2019-05-07 11:22:00,2019-05-07 13:14:00,29048.0,28958.0,1,-92.0,-4600.0,52,stop_loss,MR,RANGE
train,20190507,141000,142300,2019-05-07 14:10:00,2019-05-07 14:23:00,28975.0,29085.0,1,108.0,5400.0,13,mr_exit,MR,RANGE
train,20190507,143300,144300,2019-05-07 14:33:00,2019-05-07 14:43:00,29202.0,29098.0,1,-106.0,-5300.0,10,stop_loss,ORB,TREND
train,20190508,152400,162900,2019-05-08 15:24:00,2019-05-08 16:29:00,28733.0,28800.0,1,65.0,3250.0,65,session_end,MR,RANGE
train,20190509,103400,112800,2019-05-09 10:34:00,2019-05-09 11:28:00,28312.0,28194.0,-1,116.0,5800.0,54,take_profit,ORB,TREND
train,20190509,130100,131200,2019-05-09 13:01:00,2019-05-09 13:12:00,28173.0,28308.0,1,133.0,6650.0,11,take_profit,MR,RANGE
train,20190509,132700,140500,2019-05-09 13:27:00,2019-05-09 14:05:00,28264.0,28181.0,1,-85.0,-4250.0,38,stop_loss,MR,RANGE
train,20190510,110700,110800,2019-05-10 11:07:00,2019-05-10 11:08:00,28198.0,28186.0,-1,10.0,500.0,1,regime_extreme,ORB,TREND
train,20190514,130600,142000,2019-05-14 13:06:00,2019-05-14 14:20:00,27913.0,27845.0,-1,66.0,3300.0,74,mr_exit,MR,RANGE
train,20190515,134100,152800,2019-05-15 13:41:00,2019-05-15 15:28:00,28087.0,28047.0,-1,38.0,1900.0,107,mr_exit,MR,RANGE
train,20190516,131100,162900,2019-05-16 13:11:00,2019-05-16 16:29:00,28070.0,28077.0,-1,-9.0,-450.0,198,session_end,MR,RANGE
train,20190517,101500,110000,2019-05-17 10:15:00,2019-05-17 11:00:00,27973.0,27844.0,-1,127.0,6350.0,45,take_profit,ORB,TREND
train,20190517,131900,135600,2019-05-17 13:19:00,2019-05-17 13:56:00,27780.0,27697.0,1,-85.0,-4250.0,37,stop_loss,MR,RANGE
train,20190517,135700,162900,2019-05-17 13:57:00,2019-05-17 16:29:00,27685.0,27735.0,1,48.0,2400.0,152,session_end,MR,RANGE
train,20190520,132500,162900,2019-05-20 13:25:00,2019-05-20 16:29:00,27577.0,27640.0,1,61.0,3050.0,184,session_end,MR,RANGE
train,20190521,150400,152500,2019-05-21 15:04:00,2019-05-21 15:25:00,27630.0,27546.0,1,-86.0,-4300.0,21,stop_loss,MR,RANGE
train,20190521,152600,162900,2019-05-21 15:26:00,2019-05-21 16:29:00,27542.0,27565.0,1,21.0,1050.0,63,session_end,MR,RANGE
train,20190522,133100,145700,2019-05-22 13:31:00,2019-05-22 14:57:00,27556.0,27597.0,1,39.0,1950.0,86,mr_exit,MR,RANGE
train,20190523,140300,145900,2019-05-23 14:03:00,2019-05-23 14:59:00,27236.0,27146.0,1,-92.0,-4600.0,56,stop_loss,MR,RANGE
train,20190523,150000,162900,2019-05-23 15:00:00,2019-05-23 16:29:00,27156.0,27235.0,1,77.0,3850.0,89,session_end,MR,RANGE
train,20190524,130900,133100,2019-05-24 13:09:00,2019-05-24 13:31:00,27272.0,27330.0,1,56.0,2800.0,22,mr_exit,MR,RANGE
train,20190524,140600,142000,2019-05-24 14:06:00,2019-05-24 14:20:00,27289.0,27317.0,1,26.0,1300.0,14,mr_exit,MR,RANGE
train,20190527,141900,161100,2019-05-27 14:19:00,2019-05-27 16:11:00,27338.0,27225.0,-1,111.0,5550.0,112,mr_exit,MR,RANGE
train,20190528,114900,143100,2019-05-28 11:49:00,2019-05-28 14:31:00,27387.0,27349.0,-1,36.0,1800.0,102,mr_exit,MR,RANGE
train,20190529,130200,133700,2019-05-29 13:02:00,2019-05-29 13:37:00,27275.0,27367.0,-1,-94.0,-4700.0,35,stop_loss,MR,RANGE
train,20190529,133800,142500,2019-05-29 13:38:00,2019-05-29 14:25:00,27357.0,27268.0,-1,87.0,4350.0,47,mr_exit,MR,RANGE
train,20190530,101800,114000,2019-05-30 10:18:00,2019-05-30 11:40:00,26886.0,26971.0,-1,-87.0,-4350.0,82,stop_loss,ORB,TREND
train,20190531,132500,145300,2019-05-31 13:25:00,2019-05-31 14:53:00,26881.0,26799.0,1,-84.0,-4200.0,88,stop_loss,MR,RANGE
train,20190531,145400,153300,2019-05-31 14:54:00,2019-05-31 15:33:00,26807.0,26714.0,1,-95.0,-4750.0,39,stop_loss,MR,RANGE
train,20190531,153400,162900,2019-05-31 15:34:00,2019-05-31 16:29:00,26711.0,26734.0,1,21.0,1050.0,55,session_end,MR,RANGE
train,20190603,162300,162900,2019-06-03 16:23:00,2019-06-03 16:29:00,26729.0,26729.0,-1,-2.0,-100.0,6,session_end,MR,RANGE
train,20190604,101500,162900,2019-06-04 10:15:00,2019-06-04 16:29:00,26589.0,26630.0,-1,-43.0,-2150.0,314,session_end,ORB,TREND
train,20190605,133900,143800,2019-06-05 13:39:00,2019-06-05 14:38:00,26763.0,26680.0,1,-85.0,-4250.0,59,stop_loss,MR,RANGE
train,20190605,143900,162900,2019-06-05 14:39:00,2019-06-05 16:29:00,26683.0,26798.0,1,113.0,5650.0,110,session_end,MR,RANGE
train,20190606,153100,162900,2019-06-06 15:31:00,2019-06-06 16:29:00,26845.0,26842.0,1,-5.0,-250.0,58,session_end,ORB,TREND
train,20190610,115400,153900,2019-06-10 11:54:00,2019-06-10 15:39:00,27418.0,27502.0,-1,-86.0,-4300.0,165,stop_loss,MR,RANGE
train,20190610,154000,162900,2019-06-10 15:40:00,2019-06-10 16:29:00,27495.0,27465.0,-1,28.0,1400.0,49,session_end,MR,RANGE
train,20190611,131500,161000,2019-06-11 13:15:00,2019-06-11 16:10:00,27718.0,27660.0,-1,56.0,2800.0,175,mr_exit,MR,RANGE
train,20190612,130200,141700,2019-06-12 13:02:00,2019-06-12 14:17:00,27244.0,27159.0,1,-87.0,-4350.0,75,stop_loss,MR,RANGE
train,20190612,141800,162900,2019-06-12 14:18:00,2019-06-12 16:29:00,27156.0,27136.0,1,-22.0,-1100.0,131,session_end,MR,RANGE
